Date,City,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall,AQI,AQI_Category
2024-05-08,Bengaluru,23.2,56.7,14.5,9.4,0.55,2.4,18.5,73.0,17.1,0.0,57,Satisfactory
2024-05-09,Bengaluru,28.3,42.7,18.1,8.6,0.62,1.0,17.0,66.3,13.0,0.0,47,Good
2024-05-10,Bengaluru,29.9,37.4,18.6,6.6,0.53,1.0,17.0,61.9,14.1,0.0,50,Good
2024-05-11,Bengaluru,28.2,52.6,20.6,8.3,0.6,1.0,17.2,72.1,15.9,0.0,53,Satisfactory
2024-05-12,Bengaluru,20.8,33.6,18.6,6.4,0.57,3.9,18.9,65.9,16.4,0.0,35,Good
2024-05-13,Bengaluru,25.3,57.8,20.0,7.8,0.57,1.0,18.5,63.8,16.0,0.0,58,Satisfactory
2024-05-14,Bengaluru,25.9,60.0,18.8,7.7,0.52,1.0,18.7,68.9,15.1,0.0,60,Satisfactory
2024-05-15,Bengaluru,20.3,47.1,13.5,8.7,0.47,1.0,18.9,78.1,14.8,0.0,47,Good
2024-05-16,Bengaluru,23.4,43.5,16.2,7.7,0.63,1.0,16.2,61.8,18.3,0.0,43,Good
2024-05-17,Bengaluru,24.2,42.8,18.7,8.2,0.59,8.5,18.0,64.9,17.5,0.0,43,Good
2024-05-18,Bengaluru,22.5,47.1,19.8,7.8,0.57,4.1,18.6,74.2,16.4,0.0,47,Good
2024-05-19,Bengaluru,19.1,51.5,17.9,7.2,0.56,3.5,22.5,61.5,13.9,0.0,51,Satisfactory
2024-05-20,Bengaluru,25.3,57.4,18.4,7.8,0.54,1.0,17.3,69.0,17.9,0.0,57,Satisfactory
2024-05-21,Bengaluru,18.7,62.6,15.8,6.7,0.53,14.6,17.4,65.2,17.2,0.0,63,Satisfactory
2024-05-22,Bengaluru,23.2,61.1,17.7,6.6,0.55,1.0,17.5,66.5,15.3,0.0,61,Satisfactory
2024-05-23,Bengaluru,27.0,56.9,20.6,7.9,0.47,6.3,18.1,75.1,15.4,0.0,57,Satisfactory
2024-05-24,Bengaluru,23.1,51.8,19.8,6.9,0.62,1.0,15.7,71.0,12.3,0.0,52,Satisfactory
2024-05-25,Bengaluru,28.5,52.9,16.7,7.6,0.59,3.4,17.8,70.7,13.8,0.0,53,Satisfactory
2024-05-26,Bengaluru,24.8,55.4,15.1,8.6,0.64,1.0,14.3,64.0,14.1,2.9,55,Satisfactory
2024-05-27,Bengaluru,26.3,54.0,16.3,7.6,0.63,2.0,18.6,66.7,16.1,0.0,54,Satisfactory
2024-05-28,Bengaluru,24.1,45.6,18.5,7.1,0.55,2.2,16.8,61.9,16.9,0.0,46,Good
2024-05-29,Bengaluru,23.3,51.2,17.9,7.5,0.57,5.7,17.6,71.4,18.2,0.0,51,Satisfactory
2024-05-30,Bengaluru,23.2,49.6,17.9,7.5,0.59,2.0,17.4,72.0,15.4,0.0,50,Good
2024-05-31,Bengaluru,9.0,34.8,9.2,7.6,0.31,2.1,15.8,71.0,16.0,0.0,35,Good
2024-06-01,Bengaluru,11.7,32.1,10.8,7.0,0.28,14.3,17.6,66.3,16.9,0.0,32,Good
2024-06-02,Bengaluru,12.0,20.0,10.4,7.9,0.27,1.0,17.5,74.5,19.8,0.0,20,Good
2024-06-03,Bengaluru,13.5,35.8,9.2,8.1,0.29,1.0,16.3,76.6,16.2,0.0,36,Good
2024-06-04,Bengaluru,16.7,26.7,8.1,8.5,0.27,5.2,19.4,75.6,17.5,7.5,28,Good
2024-06-05,Bengaluru,3.8,35.4,9.0,7.5,0.22,5.8,18.3,63.0,18.2,8.0,35,Good
2024-06-06,Bengaluru,15.2,29.0,6.2,9.1,0.38,1.0,18.8,72.3,16.0,70.1,29,Good
2024-06-07,Bengaluru,4.9,24.4,6.2,7.1,0.29,2.5,17.9,71.6,18.1,0.0,24,Good
2024-06-08,Bengaluru,15.2,34.2,9.4,6.9,0.32,4.7,17.5,69.3,17.2,0.0,34,Good
2024-06-09,Bengaluru,13.0,26.8,4.6,7.0,0.39,2.2,15.2,75.3,16.6,24.4,27,Good
2024-06-10,Bengaluru,15.4,26.6,10.1,8.7,0.36,13.8,18.1,73.6,16.7,0.0,27,Good
2024-06-11,Bengaluru,13.5,27.6,10.4,6.8,0.37,1.0,17.6,82.2,14.4,0.0,28,Good
2024-06-12,Bengaluru,10.9,23.1,8.7,7.3,0.36,11.9,21.5,79.1,15.8,0.0,23,Good
2024-06-13,Bengaluru,13.2,47.8,10.5,6.7,0.37,1.0,19.0,70.1,14.9,0.0,48,Good
2024-06-14,Bengaluru,17.4,25.7,5.9,7.1,0.33,4.2,17.1,70.5,19.3,0.0,29,Good
2024-06-15,Bengaluru,10.9,17.1,11.3,7.7,0.34,4.3,21.4,70.5,16.1,0.0,18,Good
2024-06-16,Bengaluru,16.6,30.2,10.3,7.3,0.28,2.3,17.8,70.0,16.1,16.1,30,Good
2024-06-17,Bengaluru,15.4,20.2,8.7,8.1,0.33,14.5,16.8,74.6,19.3,3.5,26,Good
2024-06-18,Bengaluru,17.3,35.7,8.5,7.5,0.36,6.3,20.7,76.5,17.3,0.0,36,Good
2024-06-19,Bengaluru,16.9,18.8,7.8,8.2,0.28,1.0,16.7,76.9,15.6,17.9,28,Good
2024-06-20,Bengaluru,11.1,40.5,9.6,6.9,0.26,1.8,19.8,73.1,19.6,41.4,40,Good
2024-06-21,Bengaluru,12.2,22.1,10.4,6.6,0.3,5.3,17.6,81.2,12.3,34.6,22,Good
2024-06-22,Bengaluru,13.1,34.1,11.9,8.2,0.36,3.1,19.8,72.9,18.3,2.0,34,Good
2024-06-23,Bengaluru,14.2,27.7,8.0,7.8,0.25,9.4,20.3,77.5,13.5,19.2,28,Good
2024-06-24,Bengaluru,15.4,29.6,7.7,6.7,0.28,1.0,18.8,77.9,17.0,0.0,30,Good
2024-06-25,Bengaluru,10.6,39.7,7.2,6.4,0.35,1.0,21.8,84.3,16.8,9.5,40,Good
2024-06-26,Bengaluru,11.3,40.2,12.3,7.2,0.3,13.4,17.8,75.8,12.8,22.3,40,Good
2024-06-27,Bengaluru,13.0,22.0,8.7,8.1,0.19,1.0,20.4,78.5,18.6,20.3,22,Good
2024-06-28,Bengaluru,10.2,24.8,13.7,8.7,0.3,1.0,21.5,74.8,19.0,26.3,25,Good
2024-06-29,Bengaluru,13.2,35.2,11.8,6.8,0.39,1.0,19.7,78.8,13.4,0.0,35,Good
2024-06-30,Bengaluru,10.6,34.2,10.8,7.2,0.24,4.1,20.2,76.2,15.2,3.2,34,Good
2024-07-01,Bengaluru,6.1,32.2,6.7,6.4,0.33,4.4,20.2,76.8,19.5,9.1,32,Good
2024-07-02,Bengaluru,10.7,33.4,6.3,5.5,0.27,6.7,20.2,81.9,14.9,0.0,33,Good
2024-07-03,Bengaluru,13.9,35.0,8.9,9.7,0.2,8.9,20.1,82.5,11.7,0.0,35,Good
2024-07-04,Bengaluru,20.3,42.3,8.3,8.1,0.35,1.0,19.2,70.2,14.7,15.6,42,Good
2024-07-05,Bengaluru,10.2,33.7,9.0,8.3,0.3,1.0,19.6,74.9,15.8,4.8,34,Good
2024-07-06,Bengaluru,3.1,27.7,5.7,6.2,0.24,1.0,20.9,77.9,15.9,0.0,28,Good
2024-07-07,Bengaluru,13.4,30.2,8.4,7.2,0.31,5.9,19.2,76.3,17.0,7.3,30,Good
2024-07-08,Bengaluru,14.0,40.1,12.1,7.1,0.24,1.0,17.7,77.6,18.7,20.9,40,Good
2024-07-09,Bengaluru,8.5,29.4,6.4,7.7,0.39,3.2,24.8,71.1,14.7,0.0,29,Good
2024-07-10,Bengaluru,17.1,20.7,8.4,7.9,0.23,1.0,20.0,78.2,15.9,11.8,29,Good
2024-07-11,Bengaluru,10.2,32.9,6.8,7.0,0.25,1.0,20.6,81.6,14.1,0.0,33,Good
2024-07-12,Bengaluru,15.6,49.3,5.6,7.0,0.32,1.0,21.7,76.6,15.9,0.0,49,Good
2024-07-13,Bengaluru,11.0,25.6,11.0,6.4,0.31,1.0,21.7,75.0,15.8,0.0,26,Good
2024-07-14,Bengaluru,10.5,31.6,8.0,7.9,0.31,4.2,18.9,81.3,13.5,38.5,32,Good
2024-07-15,Bengaluru,15.0,21.2,10.7,7.4,0.26,3.9,22.4,81.1,18.5,0.0,25,Good
2024-07-16,Bengaluru,7.5,23.6,8.3,7.8,0.3,3.2,22.3,81.9,19.0,27.2,24,Good
2024-07-17,Bengaluru,18.6,26.5,10.6,7.5,0.31,4.8,20.9,83.2,13.6,10.1,31,Good
2024-07-18,Bengaluru,8.2,26.8,10.3,8.0,0.32,1.0,22.0,78.1,17.4,0.0,27,Good
2024-07-19,Bengaluru,11.8,27.1,9.0,8.8,0.24,2.5,22.2,76.4,18.8,0.0,27,Good
2024-07-20,Bengaluru,13.5,26.4,9.6,6.3,0.37,11.7,19.4,77.3,18.6,5.4,26,Good
2024-07-21,Bengaluru,12.3,12.4,4.9,8.9,0.23,1.0,21.1,92.0,14.4,24.1,21,Good
2024-07-22,Bengaluru,10.2,28.9,6.7,7.1,0.36,4.1,19.5,84.6,13.6,0.0,29,Good
2024-07-23,Bengaluru,19.9,28.2,10.7,8.1,0.3,3.5,21.4,81.0,14.3,3.5,33,Good
2024-07-24,Bengaluru,12.5,27.8,8.5,7.8,0.35,1.1,21.8,68.6,11.9,0.0,28,Good
2024-07-25,Bengaluru,12.9,30.2,10.1,6.0,0.33,1.0,19.5,79.8,9.7,2.1,30,Good
2024-07-26,Bengaluru,11.9,32.3,9.2,9.4,0.23,3.3,20.2,83.6,19.0,0.0,32,Good
2024-07-27,Bengaluru,12.1,32.3,8.0,6.4,0.4,7.4,23.9,87.4,11.0,12.9,32,Good
2024-07-28,Bengaluru,10.2,13.8,10.8,6.9,0.32,9.2,20.3,79.0,15.5,0.0,17,Good
2024-07-29,Bengaluru,12.7,22.9,10.9,8.2,0.23,9.7,22.0,79.4,15.2,27.8,23,Good
2024-07-30,Bengaluru,10.5,14.0,6.8,7.7,0.24,10.4,22.3,81.4,16.8,7.6,17,Good
2024-07-31,Bengaluru,12.4,15.4,10.1,7.5,0.3,12.0,23.7,86.6,15.0,37.2,21,Good
2024-08-01,Bengaluru,14.3,24.7,11.3,6.0,0.35,5.4,21.0,79.3,15.3,3.7,25,Good
2024-08-02,Bengaluru,11.0,39.5,10.0,8.2,0.31,5.6,21.2,75.3,10.4,29.0,39,Good
2024-08-03,Bengaluru,12.6,30.0,11.8,8.0,0.38,5.7,21.0,75.1,14.3,0.0,30,Good
2024-08-04,Bengaluru,15.6,39.6,7.8,7.0,0.34,8.7,22.7,73.7,14.8,22.0,40,Good
2024-08-05,Bengaluru,9.0,11.3,8.9,8.6,0.32,5.9,22.1,79.4,15.8,9.4,16,Good
2024-08-06,Bengaluru,4.8,32.1,10.7,8.5,0.33,1.9,22.4,79.0,11.3,13.9,32,Good
2024-08-07,Bengaluru,15.6,15.5,11.2,5.1,0.33,4.4,21.2,89.8,15.4,0.0,26,Good
2024-08-08,Bengaluru,14.6,27.8,8.6,6.0,0.29,1.0,22.7,78.8,18.1,0.0,28,Good
2024-08-09,Bengaluru,14.9,19.4,9.0,7.3,0.21,4.6,22.6,83.2,17.2,87.8,25,Good
2024-08-10,Bengaluru,13.4,19.1,11.1,7.7,0.31,4.0,25.5,79.7,11.0,4.5,22,Good
2024-08-11,Bengaluru,11.5,29.9,9.9,7.5,0.25,1.0,22.5,79.5,12.6,7.9,30,Good
2024-08-12,Bengaluru,11.4,21.7,12.5,7.3,0.27,7.9,22.0,81.3,12.6,14.0,22,Good
2024-08-13,Bengaluru,12.5,20.0,9.3,7.6,0.35,8.8,23.1,77.5,14.4,0.0,21,Good
2024-08-14,Bengaluru,13.4,31.0,5.7,7.1,0.17,1.0,22.5,81.6,14.9,0.0,31,Good
2024-08-15,Bengaluru,9.6,31.8,10.0,7.2,0.21,1.0,21.8,84.5,15.2,4.5,32,Good
2024-08-16,Bengaluru,14.6,35.8,9.4,7.5,0.31,1.0,23.1,72.8,14.5,35.9,36,Good
2024-08-17,Bengaluru,14.9,18.4,8.6,6.6,0.32,1.8,25.3,68.6,15.5,0.0,25,Good
2024-08-18,Bengaluru,14.3,21.6,8.4,6.7,0.27,1.0,25.8,87.7,9.6,28.3,24,Good
2024-08-19,Bengaluru,9.4,32.7,8.9,7.6,0.39,11.5,23.3,71.1,13.2,2.4,33,Good
2024-08-20,Bengaluru,15.4,31.1,10.0,7.6,0.35,3.8,19.8,74.3,13.0,0.0,31,Good
2024-08-21,Bengaluru,4.3,40.6,5.1,6.5,0.29,7.4,24.0,78.6,14.8,0.0,41,Good
2024-08-22,Bengaluru,16.4,22.8,8.4,6.5,0.26,4.2,19.3,78.0,15.0,0.0,27,Good
2024-08-23,Bengaluru,6.0,20.6,8.6,7.4,0.27,8.7,24.0,80.5,13.8,21.5,21,Good
2024-08-24,Bengaluru,16.1,36.4,8.1,6.4,0.3,6.8,26.9,78.8,13.5,7.2,36,Good
2024-08-25,Bengaluru,15.1,25.9,9.3,6.7,0.35,5.4,22.6,88.2,12.3,4.3,26,Good
2024-08-26,Bengaluru,9.3,40.5,7.0,7.6,0.28,2.3,25.7,79.4,14.8,9.6,40,Good
2024-08-27,Bengaluru,10.8,30.1,11.3,5.7,0.33,1.0,24.6,83.1,14.0,6.5,30,Good
2024-08-28,Bengaluru,16.8,20.9,9.9,6.5,0.29,7.0,26.1,74.0,10.6,0.0,28,Good
2024-08-29,Bengaluru,19.9,17.4,11.0,8.3,0.34,9.4,22.9,79.2,16.0,4.0,33,Good
2024-08-30,Bengaluru,17.5,23.3,9.9,8.2,0.37,3.0,24.8,73.9,15.1,32.4,29,Good
2024-08-31,Bengaluru,9.6,39.0,10.6,6.8,0.37,2.4,25.0,70.1,14.8,6.1,39,Good
2024-09-01,Bengaluru,10.6,38.9,13.2,8.8,0.32,5.0,25.7,75.1,9.3,9.9,39,Good
2024-09-02,Bengaluru,14.6,49.8,9.7,7.6,0.4,5.7,24.1,72.9,9.0,0.0,50,Good
2024-09-03,Bengaluru,10.2,38.4,7.4,8.2,0.31,1.0,25.2,74.3,12.2,0.0,38,Good
2024-09-04,Bengaluru,8.0,39.2,8.9,6.0,0.28,1.2,25.7,80.5,11.7,0.0,39,Good
2024-09-05,Bengaluru,13.5,34.0,12.0,7.2,0.27,11.0,24.7,73.8,12.9,25.2,34,Good
2024-09-06,Bengaluru,11.4,37.2,11.7,8.1,0.37,8.3,25.2,76.1,11.2,59.2,37,Good
2024-09-07,Bengaluru,11.9,23.8,9.1,6.9,0.36,1.0,25.3,74.3,14.8,0.0,24,Good
2024-09-08,Bengaluru,15.9,29.8,11.5,7.4,0.34,6.8,25.3,75.7,8.7,3.5,30,Good
2024-09-09,Bengaluru,11.9,36.5,8.4,7.1,0.36,2.6,26.6,71.4,11.3,10.5,37,Good
2024-09-10,Bengaluru,10.3,21.3,8.9,6.7,0.32,3.2,24.2,81.3,10.9,18.3,21,Good
2024-09-11,Bengaluru,14.3,41.7,3.6,8.1,0.29,1.7,25.9,81.3,13.7,7.9,42,Good
2024-09-12,Bengaluru,12.9,34.3,8.2,7.3,0.43,12.1,26.7,82.6,13.6,0.0,34,Good
2024-09-13,Bengaluru,15.6,25.5,13.9,8.7,0.34,16.9,27.2,66.5,10.5,4.3,26,Good
2024-09-14,Bengaluru,16.8,30.6,8.4,8.0,0.25,6.2,25.6,86.5,12.2,16.0,31,Good
2024-09-15,Bengaluru,20.1,41.4,10.9,9.0,0.34,1.0,24.0,64.4,11.9,2.3,41,Good
2024-09-16,Bengaluru,20.8,23.1,11.4,8.1,0.31,9.5,22.5,67.1,13.4,4.5,35,Good
2024-09-17,Bengaluru,15.5,24.4,12.0,7.2,0.3,4.4,25.4,70.9,15.9,17.5,26,Good
2024-09-18,Bengaluru,12.4,26.9,9.8,8.0,0.34,3.3,25.0,76.6,12.1,6.4,27,Good
2024-09-19,Bengaluru,9.2,34.1,12.5,7.3,0.29,8.1,27.2,71.1,10.2,35.5,34,Good
2024-09-20,Bengaluru,16.8,34.3,4.0,8.7,0.28,4.4,26.5,70.6,14.4,10.4,34,Good
2024-09-21,Bengaluru,17.1,37.1,10.4,8.0,0.28,2.4,25.8,73.7,12.7,43.4,37,Good
2024-09-22,Bengaluru,9.1,38.6,9.3,9.0,0.25,16.7,27.5,75.6,12.8,7.6,39,Good
2024-09-23,Bengaluru,12.1,31.7,9.3,7.1,0.38,1.7,25.7,69.2,11.7,2.3,32,Good
2024-09-24,Bengaluru,13.1,36.4,10.7,9.5,0.37,7.4,25.1,64.0,10.2,0.0,36,Good
2024-09-25,Bengaluru,13.2,26.7,8.8,6.4,0.37,1.0,27.8,75.2,11.6,19.0,27,Good
2024-09-26,Bengaluru,7.0,23.0,9.7,7.6,0.31,6.5,26.4,69.2,15.5,0.0,23,Good
2024-09-27,Bengaluru,15.3,48.5,10.5,8.9,0.36,1.0,24.6,71.7,6.4,7.8,48,Good
2024-09-28,Bengaluru,14.1,20.7,9.9,8.3,0.34,14.3,29.2,72.3,10.9,37.3,24,Good
2024-09-29,Bengaluru,15.5,29.5,10.5,8.6,0.39,4.5,27.2,65.0,8.2,3.9,30,Good
2024-09-30,Bengaluru,27.5,49.3,20.0,9.7,0.57,1.1,26.7,75.9,11.4,0.0,49,Good
2024-10-01,Bengaluru,21.6,52.8,19.5,8.7,0.62,7.3,27.0,73.1,10.5,1.6,53,Satisfactory
2024-10-02,Bengaluru,23.2,72.8,22.8,7.5,0.63,8.0,28.0,64.1,8.8,0.0,73,Satisfactory
2024-10-03,Bengaluru,28.6,62.7,17.9,7.6,0.63,11.6,28.5,74.6,7.0,0.0,63,Satisfactory
2024-10-04,Bengaluru,24.4,67.3,19.6,7.6,0.62,24.5,28.5,62.1,14.2,0.0,67,Satisfactory
2024-10-05,Bengaluru,26.4,45.6,17.1,8.5,0.53,12.4,27.1,64.3,10.8,0.0,46,Good
2024-10-06,Bengaluru,27.0,68.1,18.8,7.7,0.65,1.0,24.0,58.5,9.4,0.0,68,Satisfactory
2024-10-07,Bengaluru,25.1,57.5,20.5,6.6,0.61,4.4,27.3,60.8,10.5,0.0,58,Satisfactory
2024-10-08,Bengaluru,19.5,41.3,15.9,7.9,0.64,1.0,28.4,70.3,11.3,0.0,41,Good
2024-10-09,Bengaluru,27.2,68.1,16.9,7.6,0.6,18.6,29.1,66.8,7.1,0.0,68,Satisfactory
2024-10-10,Bengaluru,31.2,54.3,19.0,8.0,0.63,5.0,28.2,80.1,9.2,0.0,54,Satisfactory
2024-10-11,Bengaluru,29.3,71.1,17.0,7.6,0.58,8.8,27.0,64.6,10.1,0.0,71,Satisfactory
2024-10-12,Bengaluru,23.2,58.6,16.3,8.9,0.64,10.0,26.5,66.4,12.2,0.0,59,Satisfactory
2024-10-13,Bengaluru,29.0,51.4,21.5,7.7,0.65,20.1,28.5,61.1,8.7,0.0,51,Satisfactory
2024-10-14,Bengaluru,23.1,53.1,20.6,7.8,0.6,4.9,26.3,64.9,12.0,0.0,53,Satisfactory
2024-10-15,Bengaluru,22.9,65.0,21.5,8.6,0.66,8.8,28.5,65.0,7.9,0.0,65,Satisfactory
2024-10-16,Bengaluru,27.7,59.9,14.0,8.8,0.58,7.3,28.6,65.3,13.4,0.0,60,Satisfactory
2024-10-17,Bengaluru,20.9,64.0,18.9,9.0,0.62,5.6,25.3,63.5,9.8,0.0,64,Satisfactory
2024-10-18,Bengaluru,25.1,53.0,17.1,7.7,0.61,11.3,26.2,55.4,13.4,0.0,53,Satisfactory
2024-10-19,Bengaluru,29.5,56.9,19.3,7.7,0.66,3.8,28.2,62.2,9.3,0.0,57,Satisfactory
2024-10-20,Bengaluru,20.4,48.2,20.6,7.9,0.7,1.7,27.0,65.5,7.3,0.0,48,Good
2024-10-21,Bengaluru,30.7,58.7,20.0,7.6,0.57,9.7,27.5,64.1,7.2,0.0,59,Satisfactory
2024-10-22,Bengaluru,27.7,54.4,17.3,8.7,0.69,14.0,31.0,59.9,12.6,0.0,54,Satisfactory
2024-10-23,Bengaluru,24.6,48.1,15.3,6.7,0.6,11.1,26.9,60.5,14.5,0.0,48,Good
2024-10-24,Bengaluru,24.9,73.1,17.8,8.4,0.69,7.7,27.1,61.0,7.0,2.9,73,Satisfactory
2024-10-25,Bengaluru,24.4,49.8,17.6,9.2,0.55,19.4,27.5,53.6,12.0,0.0,50,Good
2024-10-26,Bengaluru,25.4,61.0,18.7,8.5,0.59,4.8,26.7,54.5,9.5,0.0,61,Satisfactory
2024-10-27,Bengaluru,24.6,53.5,19.4,6.7,0.61,20.5,27.6,54.4,9.1,3.3,53,Satisfactory
2024-10-28,Bengaluru,26.5,69.2,18.0,8.1,0.67,8.5,26.2,66.2,9.3,0.0,69,Satisfactory
2024-10-29,Bengaluru,24.8,32.3,18.7,8.0,0.51,1.0,25.5,59.9,12.1,0.0,41,Good
2024-10-30,Bengaluru,27.2,57.2,17.1,7.8,0.66,11.1,29.3,55.4,7.3,0.0,57,Satisfactory
2024-10-31,Bengaluru,31.2,58.1,21.6,8.1,0.68,9.3,27.8,68.4,10.5,0.0,58,Satisfactory
2024-11-01,Bengaluru,26.7,70.0,20.0,8.0,0.65,10.8,27.9,73.1,7.6,0.0,70,Satisfactory
2024-11-02,Bengaluru,21.2,52.2,17.1,8.0,0.71,16.5,28.7,56.4,10.4,0.0,52,Satisfactory
2024-11-03,Bengaluru,32.8,59.2,17.1,8.3,0.63,4.4,27.1,61.3,10.2,4.8,59,Satisfactory
2024-11-04,Bengaluru,31.3,63.3,22.3,8.1,0.69,6.9,27.5,55.6,9.1,0.0,63,Satisfactory
2024-11-05,Bengaluru,32.5,56.2,20.7,9.1,0.69,13.3,27.7,53.1,7.0,0.8,56,Satisfactory
2024-11-06,Bengaluru,35.2,58.3,24.1,10.1,0.64,3.0,27.1,51.4,5.6,0.0,59,Satisfactory
2024-11-07,Bengaluru,26.2,78.7,20.6,7.3,0.67,4.5,29.1,58.9,10.3,0.0,79,Satisfactory
2024-11-08,Bengaluru,26.8,67.9,22.9,7.6,0.61,16.3,30.4,52.7,9.7,0.0,68,Satisfactory
2024-11-09,Bengaluru,25.9,59.7,22.1,6.4,0.79,6.5,25.5,61.7,6.8,0.0,60,Satisfactory
2024-11-10,Bengaluru,30.5,64.7,21.1,8.9,0.73,3.7,26.1,50.2,10.6,0.0,65,Satisfactory
2024-11-11,Bengaluru,33.4,54.8,20.5,9.4,0.72,11.0,27.8,51.9,8.5,0.0,56,Satisfactory
2024-11-12,Bengaluru,26.2,53.8,20.9,8.4,0.68,4.9,26.2,49.4,10.4,0.0,54,Satisfactory
2024-11-13,Bengaluru,28.0,54.7,20.3,8.1,0.74,6.8,27.1,48.9,9.5,0.0,55,Satisfactory
2024-11-14,Bengaluru,35.1,71.6,23.5,9.6,0.74,13.4,27.6,61.0,9.5,0.0,72,Satisfactory
2024-11-15,Bengaluru,28.6,75.8,19.1,9.3,0.69,2.7,27.5,49.5,7.7,0.0,76,Satisfactory
2024-11-16,Bengaluru,29.3,57.7,20.3,10.0,0.83,19.8,30.4,58.9,8.8,0.0,58,Satisfactory
2024-11-17,Bengaluru,38.1,81.1,23.0,7.7,0.76,9.2,28.7,51.3,6.8,0.0,81,Satisfactory
2024-11-18,Bengaluru,27.1,64.3,20.8,8.4,0.72,1.0,24.7,54.1,6.7,0.0,64,Satisfactory
2024-11-19,Bengaluru,29.1,65.7,24.4,8.7,0.75,13.8,30.2,47.4,6.4,0.0,66,Satisfactory
2024-11-20,Bengaluru,30.2,58.6,23.2,8.0,0.85,3.0,28.3,53.6,4.4,0.0,59,Satisfactory
2024-11-21,Bengaluru,25.8,71.1,21.5,8.7,0.76,4.5,28.9,44.7,7.6,0.0,71,Satisfactory
2024-11-22,Bengaluru,29.9,69.9,22.9,8.1,0.63,14.5,29.1,48.6,10.4,0.0,70,Satisfactory
2024-11-23,Bengaluru,23.3,57.8,23.1,7.5,0.72,16.8,25.7,44.6,6.1,0.0,58,Satisfactory
2024-11-24,Bengaluru,38.6,77.9,21.6,8.5,0.72,7.9,27.8,52.5,6.3,0.0,78,Satisfactory
2024-11-25,Bengaluru,25.0,53.4,22.3,9.3,0.77,1.0,28.4,53.3,6.9,0.0,53,Satisfactory
2024-11-26,Bengaluru,28.1,70.0,21.3,7.0,0.66,9.3,27.5,44.7,8.4,0.0,70,Satisfactory
2024-11-27,Bengaluru,24.8,64.7,21.5,7.8,0.71,10.0,28.0,42.9,5.1,0.0,65,Satisfactory
2024-11-28,Bengaluru,30.8,76.9,23.2,8.7,0.7,6.2,26.7,50.0,7.4,0.0,77,Satisfactory
2024-11-29,Bengaluru,26.5,64.0,19.8,8.7,0.68,4.1,26.5,49.3,9.5,0.3,64,Satisfactory
2024-11-30,Bengaluru,28.3,68.0,20.8,9.5,0.67,7.1,26.8,51.5,7.9,0.4,68,Satisfactory
2024-12-01,Bengaluru,34.3,69.1,21.0,7.9,0.83,14.0,25.6,47.0,4.7,0.0,69,Satisfactory
2024-12-02,Bengaluru,26.2,56.4,22.2,9.0,0.69,4.7,27.9,45.9,10.8,0.0,56,Satisfactory
2024-12-03,Bengaluru,34.9,57.0,24.8,10.0,0.77,2.8,26.6,49.6,5.2,2.8,58,Satisfactory
2024-12-04,Bengaluru,29.8,67.6,20.6,8.3,0.69,18.3,27.2,47.7,8.6,0.0,68,Satisfactory
2024-12-05,Bengaluru,23.2,61.4,20.2,7.7,0.62,14.2,29.8,50.4,10.7,0.0,61,Satisfactory
2024-12-06,Bengaluru,35.0,65.9,23.0,7.9,0.74,11.0,28.1,41.5,6.5,0.0,66,Satisfactory
2024-12-07,Bengaluru,27.4,46.4,22.5,8.8,0.77,11.0,27.9,47.5,8.7,0.0,46,Good
2024-12-08,Bengaluru,23.8,64.6,20.5,9.0,0.74,17.6,27.6,52.5,10.5,0.0,65,Satisfactory
2024-12-09,Bengaluru,31.7,83.4,20.9,9.0,0.84,7.5,28.4,42.3,7.7,1.7,83,Satisfactory
2024-12-10,Bengaluru,27.1,58.4,23.2,8.8,0.77,3.8,27.7,41.6,8.2,0.0,58,Satisfactory
2024-12-11,Bengaluru,35.1,76.4,21.2,7.6,0.71,7.2,28.0,49.9,7.2,0.0,76,Satisfactory
2024-12-12,Bengaluru,34.9,53.5,17.8,7.5,0.72,12.8,28.0,45.3,6.5,3.1,58,Satisfactory
2024-12-13,Bengaluru,31.9,66.8,23.1,8.5,0.74,10.0,23.8,53.6,8.3,0.0,67,Satisfactory
2024-12-14,Bengaluru,34.4,69.2,24.5,8.7,0.77,5.7,26.3,46.6,4.2,0.0,69,Satisfactory
2024-12-15,Bengaluru,36.1,62.9,19.5,8.6,0.69,1.4,26.6,44.7,8.1,0.0,63,Satisfactory
2024-12-16,Bengaluru,31.3,73.2,18.7,7.9,0.65,6.8,27.4,41.3,6.8,0.0,73,Satisfactory
2024-12-17,Bengaluru,23.7,84.4,22.2,9.2,0.68,10.9,27.8,45.2,12.8,0.0,84,Satisfactory
2024-12-18,Bengaluru,26.8,65.4,25.5,7.3,0.7,1.0,24.9,45.2,8.2,0.0,65,Satisfactory
2024-12-19,Bengaluru,21.6,78.2,21.1,7.8,0.73,7.6,25.2,40.1,8.7,0.0,78,Satisfactory
2024-12-20,Bengaluru,34.1,74.1,24.7,10.0,0.8,6.4,26.5,44.8,5.7,0.0,74,Satisfactory
2024-12-21,Bengaluru,27.9,76.4,20.0,10.3,0.74,14.5,24.6,50.8,10.8,0.0,76,Satisfactory
2024-12-22,Bengaluru,34.3,72.5,23.7,8.4,0.77,5.7,26.2,45.6,6.1,0.0,72,Satisfactory
2024-12-23,Bengaluru,29.2,76.2,22.4,9.0,0.66,10.8,27.0,44.3,7.4,0.0,76,Satisfactory
